year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2018,KOR,Rep. of Korea,VEN,Venezuela,235.604,99.113,0
2018,LTU,Lithuania,HTI,Haiti,235.24,158.475,0
2018,TGO,Togo,CHN,China,234.22,18.16,0
2018,USA,USA,LTU,Lithuania,234.209,95.979,0
2018,ESP,Spain,KAZ,Kazakhstan,233.911,105.942,0
2018,GBR,United Kingdom,GEO,Georgia,233.443,174.316,0
2018,MKD,North Macedonia,HRV,Croatia,233.315,234.876,0
2018,NER,Niger,SAU,Saudi Arabia,232.955,352.997,0
2018,SGP,Singapore,BRB,Barbados,232.068,86.3,0
2018,IND,India,SLV,El Salvador,231.945,178.381,0
2018,HUN,Hungary,DZA,Algeria,231.76,289.035,0
2018,SGP,Singapore,BLR,Belarus,231.661,87.085,0
2018,LVA,Latvia,HRV,Croatia,231.54,365.015,0
2018,MYS,Malaysia,GAB,Gabon,231.424,122.4,0
2018,NLD,Netherlands,TZA,United Rep. of Tanzania,231.385,120.344,0
2018,MYS,Malaysia,TZA,United Rep. of Tanzania,231.055,229.61,0
2018,LVA,Latvia,EGY,Egypt,230.514,115.504,0
2018,TUR,TÃ¼rkiye,COL,Colombia,230.447,40.817,0
2018,GRC,Greece,GIN,Guinea,230.324,157.478,0
2018,BGR,Bulgaria,SWE,Sweden,230.197,250.992,0
2018,MYS,Malaysia,COL,Colombia,230.036,42.109,0
2018,BEL,Belgium,MDA,Rep. of Moldova,229.592,96.236,0
2018,GBR,United Kingdom,GNQ,Equatorial Guinea,229.43,21.087,0
2018,ARE,United Arab Emirates,COL,Colombia,229.391,247.909,0
2018,CHN,China,UKR,Ukraine,229.066,304.309,0
2018,THA,Thailand,MAR,Morocco,228.987,119.237,0
2018,CYP,Cyprus,POL,Poland,228.907,144.583,0
2018,UKR,Ukraine,SWE,Sweden,228.854,96.701,0
2018,GRC,Greece,JAM,Jamaica,228.675,269.968,0
2018,CIV,CÃ´te d'Ivoire,PAN,Panama,228.564,216.143,0
2018,SWE,Sweden,CIV,CÃ´te d'Ivoire,228.334,77.811,0
2018,BIH,Bosnia Herzegovina,GRC,Greece,228.145,314.22,0
2018,GIN,Guinea,KOR,Rep. of Korea,228.03,437.52,0
2018,SWE,Sweden,AZE,Azerbaijan,227.974,110.482,0
2018,IND,India,LBY,Libya,227.716,199.106,0
2018,MUS,Mauritius,CHN,China,227.583,414.324,0
2018,SGP,Singapore,SEN,Senegal,227.146,125.76,0
2018,TUR,TÃ¼rkiye,GNQ,Equatorial Guinea,226.599,187.297,0
2018,AUT,Austria,SWE,Sweden,226.246,793.015,0
2018,CRI,Costa Rica,VEN,Venezuela,225.853,112.371,0
2018,SRB,Serbia,ITA,Italy,225.837,293.841,0
2018,POL,Poland,ALB,Albania,224.767,194.404,0
2018,CHN,China,FJI,Fiji,224.572,244.79,0
2018,SRB,Serbia,AUT,Austria,224.481,323.102,0
2018,BGR,Bulgaria,ESP,Spain,223.4,205.625,0
2018,UZB,Uzbekistan,GEO,Georgia,222.737,816.76,0
2018,HRV,Croatia,POL,Poland,222.054,98.728,0
2018,IND,India,HTI,Haiti,221.504,218.0,0
2018,EST,Estonia,NIC,Nicaragua,221.495,140.724,0
2018,EGY,Egypt,THA,Thailand,220.442,63.539,0
2018,USA,USA,UZB,Uzbekistan,219.975,34.797,0
2018,AZE,Azerbaijan,AUT,Austria,219.526,546.844,0
2018,CHN,China,SDN,Sudan,219.227,634.525,0
2018,BGR,Bulgaria,VGB,Br. Virgin Isds,219.007,332.274,0
2018,IRN,Iran,THA,Thailand,218.853,239.241,0
2018,GRC,Greece,SYC,Seychelles,218.409,481.907,0
2018,AUT,Austria,TGO,Togo,217.659,93.538,0
2018,PAN,Panama,TTO,Trinidad and Tobago,217.211,145.777,0
2018,CHN,China,TJK,Tajikistan,217.161,98.542,0
2018,LVA,Latvia,MLT,Malta,217.148,173.428,0
2018,SGP,Singapore,KIR,Kiribati,217.114,98.76,0
2018,IRN,Iran,TZA,United Rep. of Tanzania,217.042,620.12,0
2018,BRA,Brazil,MKD,North Macedonia,216.942,450.087,0
2018,BGR,Bulgaria,LVA,Latvia,216.074,103.08,0
2018,TUR,TÃ¼rkiye,SOM,Somalia,216.018,178.977,0
2018,CHL,Chile,KOR,Rep. of Korea,215.792,206.758,0
2018,BRA,Brazil,LTU,Lithuania,215.52,469.543,0
2018,CHL,Chile,ISL,Iceland,215.473,102.196,0
2018,GBR,United Kingdom,UGA,Uganda,214.413,174.674,0
2018,RWA,Rwanda,BEL,Belgium,214.251,202.852,0
2018,AUS,Australia,BGD,Bangladesh,213.618,209.595,0
2018,NZL,New Zealand,CAN,Canada,213.16,229.452,0
2018,FRA,France,BGD,Bangladesh,213.074,47.479,0
2018,ISR,Israel,BRA,Brazil,212.591,100.798,0
2018,EST,Estonia,BLZ,Belize,212.465,314.614,0
2018,POL,Poland,AUS,Australia,212.142,242.883,0
2018,BEL,Belgium,ALB,Albania,211.866,162.756,0
2018,SWE,Sweden,CYP,Cyprus,211.627,125.665,0
2018,POL,Poland,TUN,Tunisia,211.283,206.641,0
2018,IND,India,MEX,Mexico,211.259,198.653,0
2018,GBR,United Kingdom,PHL,Philippines,210.47,32.766,0
2018,SGP,Singapore,BEN,Benin,210.056,106.56,0
2018,JPN,Japan,IRN,Iran,210.044,49.993,0
2018,RUS,Russian Federation,NAM,Namibia,210.0,700.0,0
2018,VNM,Viet Nam,PAN,Panama,209.478,140.587,0
2018,TUR,TÃ¼rkiye,JAM,Jamaica,209.253,256.481,0
2018,POL,Poland,LKA,Sri Lanka,209.16,138.61,0
2018,RUS,Russian Federation,CPV,Cabo Verde,209.07,690.0,0
2018,THA,Thailand,TGO,Togo,209.04,78.691,0
2018,UKR,Ukraine,KAZ,Kazakhstan,208.887,117.408,0
2018,AUS,Australia,CUB,Cuba,208.576,81.004,0
2018,ESP,Spain,BIH,Bosnia Herzegovina,207.851,84.007,0
2018,SVK,Slovakia,BGR,Bulgaria,207.659,105.448,0
2018,EST,Estonia,ISR,Israel,207.569,443.298,0
2018,IDN,Indonesia,NZL,New Zealand,207.4,188.016,0
2018,SVN,Slovenia,ISL,Iceland,206.737,184.65,0
2018,DOM,Dominican Rep.,GRD,Grenada,206.566,89.42,0
2018,SGP,Singapore,BFA,Burkina Faso,206.181,107.479,0
2018,CIV,CÃ´te d'Ivoire,BHS,Bahamas,205.862,236.358,0
2018,ARE,United Arab Emirates,TJK,Tajikistan,205.81,116.796,0
2018,GBR,United Kingdom,MNE,Montenegro,205.781,46.326,0
2018,BFA,Burkina Faso,IND,India,205.652,316.774,0
2018,NLD,Netherlands,BRB,Barbados,205.084,187.492,0
2018,NZL,New Zealand,NCL,New Caledonia,204.885,208.799,0
2018,MLT,Malta,AUT,Austria,204.769,303.206,0
2018,DOM,Dominican Rep.,TCA,Turks and Caicos Isds,204.645,100.524,0
2018,USA,USA,PYF,French Polynesia,204.355,132.756,0
2018,CHN,China,COL,Colombia,204.324,83.97,0
2018,BIH,Bosnia Herzegovina,NLD,Netherlands,204.31,250.02,0
2018,MAR,Morocco,ARE,United Arab Emirates,204.263,350.0,0
2018,POL,Poland,VNM,Viet Nam,203.135,114.383,0
2018,PER,Peru,CYP,Cyprus,203.0,400.0,0
2018,MLT,Malta,KAZ,Kazakhstan,202.833,93.532,0
2018,NLD,Netherlands,PSE,State of Palestine,202.583,117.877,0
2018,EGY,Egypt,KAZ,Kazakhstan,202.51,51.588,0
2018,MDA,Rep. of Moldova,ZWE,Zimbabwe,202.063,224.935,0
2018,LTU,Lithuania,ISR,Israel,201.248,154.524,0
2018,IRN,Iran,SEN,Senegal,200.881,390.301,0
2018,JPN,Japan,TTO,Trinidad and Tobago,200.878,36.862,0
2018,HKG,"China, Hong Kong SAR",LKA,Sri Lanka,200.718,40.0,0
2018,CAN,Canada,JOR,Jordan,200.673,119.955,0
2018,NLD,Netherlands,SOM,Somalia,199.796,96.438,0
2018,ISL,Iceland,MOZ,Mozambique,199.676,200000.0,0
2018,SWE,Sweden,LUX,Luxembourg,199.511,148.193,0
2018,KWT,Kuwait,OMN,Oman,199.459,329.422,0
2018,AUT,Austria,ISR,Israel,199.432,123.594,0
2018,MAR,Morocco,SOM,Somalia,199.425,99.0,0
2018,LTU,Lithuania,ITA,Italy,199.307,137.943,0
2018,BEL,Belgium,JAM,Jamaica,198.986,116.635,0
2018,TGO,Togo,ESP,Spain,198.942,73.893,0
2018,PRK,Dem. People's Rep. of Korea,LAO,Lao People's Dem. Rep.,198.932,140.411,0
2018,SGP,Singapore,TKM,Turkmenistan,198.926,64.93,0
2018,CZE,Czechia,BLR,Belarus,198.082,100.502,0
2018,CAN,Canada,PAK,Pakistan,197.744,131.532,0
2018,CAN,Canada,AZE,Azerbaijan,197.265,120.866,0
2018,ZAF,South Africa,CHE,Switzerland,197.18,4.734,0
2018,SAU,Saudi Arabia,CIV,CÃ´te d'Ivoire,196.507,259.46,0
2018,JAM,Jamaica,GRC,Greece,196.464,20.392,0
2018,CHN,China,BLZ,Belize,195.749,448.94,0
2018,GRC,Greece,MUS,Mauritius,195.626,187.572,0
2018,LTU,Lithuania,SVN,Slovenia,195.482,62.438,0
2018,PRT,Portugal,NOR,Norway,195.14,1531.691,0
2018,NZL,New Zealand,TON,Tonga,194.852,145.237,0
2018,EST,Estonia,IRL,Ireland,194.012,181.834,0
2018,LTU,Lithuania,HKG,"China, Hong Kong SAR",193.755,48.125,0
2018,SYC,Seychelles,BGD,Bangladesh,193.506,179.32,0
2018,JPN,Japan,SDN,Sudan,193.205,85.819,0
2018,IDN,Indonesia,KHM,Cambodia,192.945,115.749,0
2018,EGY,Egypt,NER,Niger,192.36,224.845,0
2018,JPN,Japan,FIN,Finland,192.334,155.849,0
2018,HRV,Croatia,AUT,Austria,192.194,206.616,0
2018,MLT,Malta,MNE,Montenegro,192.017,269.699,0
2018,BEL,Belgium,GMB,Gambia,191.051,94.418,0
2018,UKR,Ukraine,ZAF,South Africa,190.961,136.741,0
2018,CHE,Switzerland,CRI,Costa Rica,190.501,72.812,0
2018,DEU,Germany,TZA,United Rep. of Tanzania,190.196,32.877,0
2018,OMN,Oman,CAN,Canada,189.998,139.33,0
2018,JPN,Japan,PRY,Paraguay,189.478,62.579,0
2018,NAM,Namibia,SEN,Senegal,189.314,248.566,0
2018,PRT,Portugal,DOM,Dominican Rep.,189.044,121.983,0
2018,AUT,Austria,BLR,Belarus,188.798,75.943,0
2018,ISL,Iceland,SVN,Slovenia,187.819,183.103,0
2018,TUR,TÃ¼rkiye,NIU,Niue,187.527,400.819,0
2018,DNK,Denmark,PRT,Portugal,187.191,65.062,0
2018,CZE,Czechia,ZAF,South Africa,186.903,224.641,0
2018,UKR,Ukraine,BGD,Bangladesh,186.341,155.213,0
2018,BGR,Bulgaria,BLR,Belarus,186.064,106.119,0
2018,CHE,Switzerland,VNM,Viet Nam,185.712,67.115,0
2018,ISR,Israel,TZA,United Rep. of Tanzania,185.65,197.782,0
2018,CHE,Switzerland,LTU,Lithuania,185.186,68.185,0
2018,BFA,Burkina Faso,ZAF,South Africa,184.962,223.286,0
2018,MYS,Malaysia,SEN,Senegal,184.903,167.701,0
2018,CHN,China,AFG,Afghanistan,184.544,143.919,0
2018,KOR,Rep. of Korea,TKM,Turkmenistan,184.333,90.608,0
2018,TUN,Tunisia,EGY,Egypt,183.858,271.783,0
2018,THA,Thailand,PNG,Papua New Guinea,183.82,74.572,0
2018,KOR,Rep. of Korea,SLE,Sierra Leone,183.714,194.46,0
2018,MYS,Malaysia,KWT,Kuwait,183.662,178.825,0
2018,FIN,Finland,MOZ,Mozambique,183.653,26.73,0
2018,NLD,Netherlands,CRI,Costa Rica,183.405,291.745,0
2018,CRI,Costa Rica,ALB,Albania,183.32,688.82,0
2018,GTM,Guatemala,CAN,Canada,183.231,265.553,0
2018,GIN,Guinea,LBR,Liberia,183.11,2.6,0
2018,CHE,Switzerland,ROU,Romania,183.057,47.714,0
2018,IRL,Ireland,ITA,Italy,183.012,160.736,0
2018,MYS,Malaysia,LBY,Libya,182.817,99.105,0
2018,IDN,Indonesia,GBR,United Kingdom,182.637,199.82,0
2018,TUR,TÃ¼rkiye,DMA,Dominica,182.571,405.896,0
2018,SVN,Slovenia,HKG,"China, Hong Kong SAR",182.522,48.444,0
2018,ITA,Italy,PRY,Paraguay,182.319,54.687,0
2018,LVA,Latvia,PAN,Panama,181.841,191.187,0
2018,POL,Poland,UGA,Uganda,181.791,158.95,0
2018,SGP,Singapore,LTU,Lithuania,181.49,28.56,0
2018,GBR,United Kingdom,DZA,Algeria,181.375,53.124,0
2018,AUT,Austria,IRN,Iran,181.339,37.759,0
2018,MEX,Mexico,URY,Uruguay,180.979,104.403,0
2018,SWE,Sweden,TUN,Tunisia,180.825,50.958,0
2018,PAN,Panama,AUS,Australia,180.516,485.382,0
2018,SLE,Sierra Leone,GHA,Ghana,180.393,82.39,0
2018,KOR,Rep. of Korea,POL,Poland,179.783,61.992,0
2018,NAM,Namibia,BLZ,Belize,179.783,242.404,0
2018,CIV,CÃ´te d'Ivoire,FRA,France,179.44,190.604,0
2018,UKR,Ukraine,AUT,Austria,179.185,107.09,0
2018,CHE,Switzerland,ETH,Ethiopia,179.098,232.301,0
2018,BGR,Bulgaria,KEN,Kenya,178.984,122.39,0
2018,NAM,Namibia,GIB,Gibraltar,178.943,234.949,0
2018,SWE,Sweden,MLI,Mali,178.609,21.203,0
2018,POL,Poland,PSE,State of Palestine,178.58,96.993,0
2018,DNK,Denmark,AUS,Australia,177.733,21.854,0
2018,ARE,United Arab Emirates,GNB,Guinea-Bissau,177.692,157.294,0
2018,MAR,Morocco,KEN,Kenya,177.675,75.42,0
2018,RUS,Russian Federation,GUY,Guyana,177.5,360.0,0
2018,TGO,Togo,GMB,Gambia,177.407,87.813,0
2018,SVK,Slovakia,CHN,China,176.914,15.87,0
2018,GRC,Greece,AZE,Azerbaijan,176.309,90.663,0
2018,NIC,Nicaragua,PAN,Panama,176.189,176.948,0
2018,POL,Poland,YEM,Yemen,176.041,100.578,0
2018,CAN,Canada,ECU,Ecuador,175.971,26.16,0
2018,MAR,Morocco,UGA,Uganda,175.798,58.158,0
2018,KOR,Rep. of Korea,NPL,Nepal,175.429,89.585,0
2018,TUR,TÃ¼rkiye,BLR,Belarus,175.2,163.142,0
2018,BFA,Burkina Faso,TGO,Togo,175.186,519.911,0
2018,MYS,Malaysia,LBR,Liberia,175.114,52.635,0
2018,LVA,Latvia,SVK,Slovakia,174.981,358.637,0
2018,CHE,Switzerland,BGR,Bulgaria,174.897,245.637,0
2018,CZE,Czechia,SAU,Saudi Arabia,174.663,67.502,0
2018,HUN,Hungary,ESP,Spain,174.62,26.872,0
2018,DNK,Denmark,CHN,China,174.132,25.89,0
2018,KGZ,Kyrgyzstan,THA,Thailand,174.124,208.774,0
2018,ITA,Italy,KWT,Kuwait,173.976,36.124,0
2018,ITA,Italy,CRI,Costa Rica,173.782,586.129,0
2018,CHE,Switzerland,NZL,New Zealand,173.62,28.692,0
2018,ITA,Italy,BHR,Bahrain,173.447,90.227,0
2018,BLR,Belarus,PHL,Philippines,173.2,283.62,0
2018,BGD,Bangladesh,LKA,Sri Lanka,173.104,212.038,0
2018,SVK,Slovakia,FIN,Finland,172.639,43.12,0
2018,ESP,Spain,CAF,Central African Rep.,172.398,99.977,0
2018,NAM,Namibia,PRT,Portugal,172.373,226.323,0
2018,MKD,North Macedonia,GRC,Greece,172.167,244.952,0
2018,ROU,Romania,GBR,United Kingdom,172.126,305.722,0
2018,TUN,Tunisia,GNQ,Equatorial Guinea,172.113,114.816,0
2018,KOR,Rep. of Korea,WSM,Samoa,171.97,70.734,0
2018,CHL,Chile,ECU,Ecuador,171.759,52.72,0
2018,NAM,Namibia,IDN,Indonesia,171.561,225.257,0
2018,SWE,Sweden,ERI,Eritrea,171.54,9.0,0
2018,GHA,Ghana,BWA,Botswana,170.684,57.1,0
2018,ISL,Iceland,GIN,Guinea,170.673,294.775,0
2018,BRA,Brazil,NIC,Nicaragua,170.586,99.113,0
2018,LAO,Lao People's Dem. Rep.,KOR,Rep. of Korea,170.271,198.962,0
2018,ESP,Spain,HRV,Croatia,170.268,81.735,0
2018,AZE,Azerbaijan,KWT,Kuwait,169.965,251.684,0
2018,SVN,Slovenia,ALB,Albania,169.904,170.768,0
2018,THA,Thailand,FJI,Fiji,169.872,142.465,0
2018,UGA,Uganda,KEN,Kenya,169.394,45.249,0
2018,KOR,Rep. of Korea,MDV,Maldives,169.15,130.338,0
2018,GRC,Greece,GHA,Ghana,168.805,35.338,0
2018,ISL,Iceland,LBR,Liberia,168.524,245.732,0
2018,ISR,Israel,COL,Colombia,168.343,89.556,0
2018,AUT,Austria,ALB,Albania,168.19,61.364,0
2018,PAN,Panama,MLI,Mali,168.124,75.94,0
2018,VNM,Viet Nam,AUS,Australia,167.415,122.176,0
2018,ISL,Iceland,PAN,Panama,167.375,319.74,0
2018,LBY,Libya,ARE,United Arab Emirates,167.115,1070.28,0
2018,MYS,Malaysia,COG,Congo,166.955,25.61,0
2018,ROU,Romania,CHL,Chile,166.799,33.647,0
2018,PER,Peru,HND,Honduras,165.781,85.037,0
2018,MLT,Malta,SVN,Slovenia,165.488,27.353,0
2018,BHR,Bahrain,ARG,Argentina,165.261,164.828,0
2018,CHN,China,ISL,Iceland,165.168,172.609,0
2018,VEN,Venezuela,EST,Estonia,165.085,197.706,0
2018,CHN,China,SLB,Solomon Isds,164.777,89.338,0
2018,GRC,Greece,MOZ,Mozambique,164.604,123.588,0
2018,PER,Peru,CYM,Cayman Isds,163.8,400.0,0
2018,PHL,Philippines,JPN,Japan,163.701,84.472,0
2018,IDN,Indonesia,AUT,Austria,163.656,130.19,0
2018,DOM,Dominican Rep.,CRI,Costa Rica,163.606,192.741,0
2018,USA,USA,MOZ,Mozambique,162.992,26487.699,0
2018,JPN,Japan,TZA,United Rep. of Tanzania,162.95,46.071,0
2018,LVA,Latvia,IDN,Indonesia,162.741,210.436,0
2018,POL,Poland,MLT,Malta,162.427,123.632,0
2018,EST,Estonia,CZE,Czechia,162.165,162.921,0
2018,CAN,Canada,GHA,Ghana,162.128,150.567,0
2018,EST,Estonia,AUT,Austria,161.996,151.797,0
2018,THA,Thailand,NCL,New Caledonia,161.874,91.721,0
2018,FJI,Fiji,KIR,Kiribati,161.813,104.77,0
2018,USA,USA,SLE,Sierra Leone,161.576,108.439,0
2018,AUT,Austria,MDA,Rep. of Moldova,161.448,44.782,0
2018,PRT,Portugal,ROU,Romania,161.415,87.368,0
2018,EST,Estonia,SVN,Slovenia,161.159,126.879,0
2018,CHN,China,NER,Niger,161.134,67.232,0
2018,ISL,Iceland,LVA,Latvia,161.025,280.889,0
2018,USA,USA,ETH,Ethiopia,160.997,126.731,0
2018,NAM,Namibia,BLR,Belarus,160.599,210.864,0
2018,PRT,Portugal,LBR,Liberia,160.458,358.52,0
2018,CHN,China,BEN,Benin,160.244,111.24,0
2018,NLD,Netherlands,KWT,Kuwait,158.553,51.069,0
2018,LVA,Latvia,ESP,Spain,158.53,423.931,0
2018,IRL,Ireland,PRT,Portugal,158.456,229.456,0
2018,CHN,China,KWT,Kuwait,158.366,68.424,0
2018,NLD,Netherlands,MUS,Mauritius,158.056,78.908,0
2018,VGB,Br. Virgin Isds,COL,Colombia,157.788,69.927,0
2018,NAM,Namibia,AZE,Azerbaijan,157.594,206.918,0
2018,SVN,Slovenia,VNM,Viet Nam,157.561,28.432,0
2018,HRV,Croatia,DEU,Germany,157.373,154.005,0
2018,PAN,Panama,NIC,Nicaragua,157.126,171.565,0
2018,GTM,Guatemala,DOM,Dominican Rep.,156.766,133.029,0
2018,AZE,Azerbaijan,TJK,Tajikistan,156.63,326.168,0
2018,IND,India,COG,Congo,156.422,32.963,0
2018,UKR,Ukraine,MMR,Myanmar,156.367,180.451,0
2018,THA,Thailand,SAU,Saudi Arabia,156.184,101.61,0
2018,EST,Estonia,SLV,El Salvador,156.048,107.683,0
2018,AUT,Austria,THA,Thailand,156.04,15.004,0
2018,SGP,Singapore,VEN,Venezuela,155.763,68.35,0
2018,ZAF,South Africa,COM,Comoros,155.717,688.0,0
2018,IRN,Iran,UGA,Uganda,155.709,265.539,0
2018,JAM,Jamaica,CYP,Cyprus,155.681,79.858,0
2018,ARG,Argentina,VNM,Viet Nam,155.052,109.44,0
2018,CHN,China,NRU,Nauru,154.86,193.059,0
2018,ESP,Spain,LVA,Latvia,154.314,135.973,0
2018,POL,Poland,CYP,Cyprus,154.002,135.318,0
2018,POL,Poland,PER,Peru,153.881,52.146,0
2018,DEU,Germany,MLI,Mali,153.842,62.459,0
2018,BGR,Bulgaria,QAT,Qatar,153.582,101.067,0
2018,MAR,Morocco,CMR,Cameroon,153.0,72.994,0
2018,HUN,Hungary,MYS,Malaysia,152.979,37.6,0
2018,AUT,Austria,JOR,Jordan,152.628,52.771,0
2018,ROU,Romania,FIN,Finland,152.472,64.785,0
2018,JPN,Japan,HND,Honduras,152.342,10.653,0
2018,SAU,Saudi Arabia,MMR,Myanmar,152.108,217.6,0
2018,BRA,Brazil,TGO,Togo,151.928,182.058,0
2018,GBR,United Kingdom,GUY,Guyana,151.926,55.196,0
2018,HKG,"China, Hong Kong SAR",NZL,New Zealand,151.043,40.922,0
2018,AUT,Austria,PAK,Pakistan,150.822,69.972,0
2018,GTM,Guatemala,BHS,Bahamas,150.336,224.93,0
2018,NER,Niger,ITA,Italy,150.148,219.419,0
2018,SWE,Sweden,BIH,Bosnia Herzegovina,149.963,31.419,0
2018,BEL,Belgium,SUR,Suriname,149.942,89.31,0
2018,DEU,Germany,MDV,Maldives,149.903,52.92,0
2018,LBN,Lebanon,SDN,Sudan,149.614,83.47,0
2018,VNM,Viet Nam,GBR,United Kingdom,149.335,100.224,0
2018,MUS,Mauritius,IND,India,149.334,272.0,0
2018,CYP,Cyprus,ZAF,South Africa,148.946,182.239,0
2018,LTU,Lithuania,CYP,Cyprus,148.873,73.99,0
2018,LVA,Latvia,LBN,Lebanon,148.46,85.241,0
2018,NER,Niger,TCD,Chad,148.433,237.75,0
2018,THA,Thailand,BFA,Burkina Faso,148.207,117.737,0
2018,MYS,Malaysia,YEM,Yemen,148.112,85.542,0
2018,CIV,CÃ´te d'Ivoire,KIR,Kiribati,147.907,157.368,0
2018,ISL,Iceland,VCT,Saint Vincent and the Grenadines,147.824,199.921,0
2018,BEL,Belgium,YEM,Yemen,147.214,49.505,0
2018,PAN,Panama,BGD,Bangladesh,147.169,310.41,0
2018,CAN,Canada,LBY,Libya,146.873,87.591,0
2018,NLD,Netherlands,COL,Colombia,146.759,101.303,0
2018,SWE,Sweden,SVK,Slovakia,146.521,117.235,0
2018,FIN,Finland,MNG,Mongolia,146.272,82.571,0
2018,SAU,Saudi Arabia,AGO,Angola,146.256,46.215,0
2018,DEU,Germany,MOZ,Mozambique,146.185,17253.274,0
2018,POL,Poland,BOL,Bolivia (Plurinational State of),146.024,72.761,0
2018,USA,USA,OMN,Oman,145.774,90.793,0
2018,LVA,Latvia,ROU,Romania,145.416,187.537,0
2018,ISR,Israel,RUS,Russian Federation,145.209,33.42,0
2018,BRA,Brazil,LBN,Lebanon,145.171,185.196,0
2018,LVA,Latvia,MLI,Mali,145.02,94.47,0
2018,UZB,Uzbekistan,VNM,Viet Nam,144.895,138.545,0
2018,HUN,Hungary,AZE,Azerbaijan,144.362,12.054,0
2018,SGP,Singapore,CIV,CÃ´te d'Ivoire,144.315,47.961,0
2018,BLR,Belarus,ROU,Romania,144.31,218.218,0
2018,AUS,Australia,NOR,Norway,144.252,8.173,0
2018,KOR,Rep. of Korea,MUS,Mauritius,144.244,87.689,0
2018,AUT,Austria,MKD,North Macedonia,143.827,65.442,0
2018,BRA,Brazil,NAM,Namibia,143.701,138.314,0
2018,JPN,Japan,JAM,Jamaica,143.656,58.662,0
2018,FRA,France,MDA,Rep. of Moldova,143.308,96.178,0
2018,SGP,Singapore,EST,Estonia,143.232,18.55,0
2018,ISL,Iceland,GRC,Greece,142.491,194.535,0
2018,SGP,Singapore,MDA,Rep. of Moldova,142.431,52.37,0
2018,NLD,Netherlands,UZB,Uzbekistan,142.314,131.166,0
2018,TUR,TÃ¼rkiye,CRI,Costa Rica,142.213,92.037,0
2018,ISL,Iceland,ESP,Spain,141.98,216.168,0
2018,FIN,Finland,AUS,Australia,141.723,88.34,0
2018,CIV,CÃ´te d'Ivoire,CYP,Cyprus,141.652,197.442,0
2018,CHN,China,LTU,Lithuania,141.061,51.792,0
2018,SWE,Sweden,ARM,Armenia,140.91,26.01,0
2018,SGP,Singapore,GNQ,Equatorial Guinea,140.714,84.41,0
2018,MYS,Malaysia,CAF,Central African Rep.,140.656,61.446,0
2018,LTU,Lithuania,GUY,Guyana,140.424,89.934,0
2018,HKG,"China, Hong Kong SAR",TGO,Togo,140.41,203.16,0
2018,CZE,Czechia,MNE,Montenegro,140.152,240.956,0
2018,PRT,Portugal,LBN,Lebanon,140.138,170.522,0
2018,FIN,Finland,QAT,Qatar,140.068,24.515,0
2018,BEL,Belgium,MDG,Madagascar,140.03,89.288,0
2018,THA,Thailand,IRQ,Iraq,139.846,78.613,0
2018,ESP,Spain,SYR,Syria,139.801,85.579,0
2018,CHN,China,PYF,French Polynesia,139.631,183.832,0
2018,JPN,Japan,MAC,"China, Macao SAR",139.514,116.98,0
2018,HUN,Hungary,JOR,Jordan,139.493,166.126,0
2018,SVN,Slovenia,MYS,Malaysia,139.292,46.73,0
2018,JPN,Japan,PAN,Panama,139.27,102.54,0
2018,LTU,Lithuania,IRL,Ireland,139.269,109.126,0
2018,BLR,Belarus,CYP,Cyprus,139.1,144.655,0
2018,CZE,Czechia,KAZ,Kazakhstan,138.901,28.992,0
2018,NAM,Namibia,FLK,Falkland Isds (Malvinas),138.697,182.107,0
2018,THA,Thailand,AZE,Azerbaijan,138.562,53.337,0
2018,GBR,United Kingdom,ALB,Albania,138.294,53.076,0
2018,CHN,China,BHR,Bahrain,137.829,76.759,0
2018,LTU,Lithuania,CZE,Czechia,137.705,127.801,0
2018,FRA,France,ERI,Eritrea,137.616,92.359,0
2018,BRA,Brazil,GUY,Guyana,137.295,62.02,0
2018,POL,Poland,TGO,Togo,137.078,116.992,0
2018,ISL,Iceland,TUR,TÃ¼rkiye,136.686,167.094,0
2018,BRA,Brazil,FLK,Falkland Isds (Malvinas),136.483,172.795,0
2018,THA,Thailand,GIN,Guinea,136.436,53.779,0
2018,HKG,"China, Hong Kong SAR",BEN,Benin,136.342,80.0,0
2018,NAM,Namibia,GEO,Georgia,135.876,178.403,0
2018,MDG,Madagascar,RUS,Russian Federation,135.788,96.966,0
2018,SVK,Slovakia,GRC,Greece,135.774,98.812,0
2018,NLD,Netherlands,MMR,Myanmar,135.708,71.572,0
2018,KOR,Rep. of Korea,COD,Dem. Rep. of the Congo,135.513,84.98,0
2018,KOR,Rep. of Korea,MNP,N. Mariana Isds,135.337,72.238,0
2018,HKG,"China, Hong Kong SAR",KHM,Cambodia,135.297,102.337,0
2018,DNK,Denmark,UKR,Ukraine,135.103,17.812,0
2018,LTU,Lithuania,MYS,Malaysia,134.967,102.458,0
2018,MRT,Mauritania,ARE,United Arab Emirates,134.745,1060.0,0
2018,GIB,Gibraltar,NLD,Netherlands,134.557,215.953,0
2018,JOR,Jordan,SDN,Sudan,134.247,115.239,0
2018,PER,Peru,COG,Congo,133.956,281.48,0
2018,SVN,Slovenia,UKR,Ukraine,133.879,46.608,0
2018,GRC,Greece,CMR,Cameroon,133.841,96.579,0
2018,GBR,United Kingdom,LUX,Luxembourg,133.672,128.273,0
2018,NOR,Norway,QAT,Qatar,133.414,6.641,0
