year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2019,BRA,Brazil,PRT,Portugal,295340.234,738218.75,0
2019,RUS,Russian Federation,SGP,Singapore,293961.012,775892.27,0
2019,LBY,Libya,CHE,Switzerland,291301.269,610071.0,0
2019,RUS,Russian Federation,MYS,Malaysia,289699.755,608072.319,0
2019,IRQ,Iraq,PRT,Portugal,288642.937,692911.0,0
2019,NGA,Nigeria,BRN,Brunei Darussalam,287422.986,0.0,1
2019,TTO,Trinidad and Tobago,PER,Peru,285391.594,559624.4,0
2019,SAU,Saudi Arabia,LTU,Lithuania,280400.328,593438.2,0
2019,AZE,Azerbaijan,UKR,Ukraine,279716.243,585358.0,0
2019,MYS,Malaysia,JPN,Japan,273727.387,531008.372,0
2019,VNM,Viet Nam,JPN,Japan,273382.603,452328.173,0
2019,DNK,Denmark,DEU,Germany,271025.145,425100.808,0
2019,VNM,Viet Nam,SGP,Singapore,264445.531,524263.772,0
2019,MYS,Malaysia,IDN,Indonesia,263761.362,533153.942,0
2019,USA,USA,URY,Uruguay,261280.776,558448.565,0
2019,KAZ,Kazakhstan,BGR,Bulgaria,260272.131,555414.0,0
2019,ESP,Spain,FRA,France,259884.551,383227.41,0
2019,SDN,Sudan,IND,India,259053.161,587548.0,0
2019,IRQ,Iraq,HUN,Hungary,255328.329,524263.8,0
2019,NGA,Nigeria,URY,Uruguay,253788.156,528878.0,0
2019,NGA,Nigeria,NOR,Norway,252352.487,516524.0,0
2019,TCD,Chad,IND,India,251572.706,537909.0,0
2019,ARE,United Arab Emirates,BRN,Brunei Darussalam,249241.243,464541.462,0
2019,MYS,Malaysia,PHL,Philippines,248958.013,550705.07,0
2019,VEN,Venezuela,DEU,Germany,248342.693,746747.9,0
2019,VNM,Viet Nam,THA,Thailand,246644.209,587385.835,0
2019,BRA,Brazil,SGP,Singapore,246485.361,554779.235,0
2019,KAZ,Kazakhstan,SGP,Singapore,245106.76,464810.696,0
2019,KAZ,Kazakhstan,PRT,Portugal,244032.022,492839.062,0
2019,NGA,Nigeria,KOR,Rep. of Korea,244028.438,460997.25,0
2019,CMR,Cameroon,IND,India,243866.452,500603.578,0
2019,USA,USA,NIC,Nicaragua,242676.76,443754.55,0
2019,IRQ,Iraq,BRA,Brazil,241919.664,552647.0,0
2019,USA,USA,GRC,Greece,241188.89,483159.377,0
2019,RUS,Russian Federation,DNK,Denmark,240722.851,471515.95,0
2019,PNG,Papua New Guinea,AUS,Australia,236018.076,588081.0,0
2019,DZA,Algeria,IDN,Indonesia,235312.927,464033.2,0
2019,COL,Colombia,ECU,Ecuador,234841.675,195301.159,0
2019,LBY,Libya,MYS,Malaysia,228330.437,448311.29,0
2019,BRA,Brazil,MYS,Malaysia,227087.738,537142.342,0
2019,AGO,Angola,SGP,Singapore,226952.758,473436.118,0
2019,NOR,Norway,POL,Poland,225040.2,494893.563,0
2019,AGO,Angola,POL,Poland,224523.944,532247.997,0
2019,DZA,Algeria,GRC,Greece,223312.075,418031.9,0
2019,DZA,Algeria,JPN,Japan,222952.139,401761.0,0
2019,NGA,Nigeria,DNK,Denmark,221038.223,449324.9,0
2019,GBR,United Kingdom,CAN,Canada,219710.58,460906.532,0
2019,AZE,Azerbaijan,GRC,Greece,214674.662,448467.402,0
2019,TUN,Tunisia,FRA,France,211065.332,418588.061,0
2019,NOR,Norway,CAN,Canada,210798.96,464536.457,0
2019,COL,Colombia,BHS,Bahamas,209833.586,474304.9,0
2019,ARG,Argentina,CHN,China,207862.265,457298.0,0
2019,AUS,Australia,ARE,United Arab Emirates,207726.034,431879.591,0
2019,MEX,Mexico,CHN,China,206991.366,479887.7,0
2019,VNM,Viet Nam,MYS,Malaysia,206383.748,411186.801,0
2019,NGA,Nigeria,CAN,Canada,205839.705,427166.564,0
2019,RUS,Russian Federation,NZL,New Zealand,203969.194,569012.34,0
2019,GHA,Ghana,CAN,Canada,201113.166,261115.0,0
2019,AUS,Australia,JPN,Japan,199824.079,369492.622,0
2019,RUS,Russian Federation,LVA,Latvia,199028.29,400159.0,0
2019,NGA,Nigeria,PER,Peru,198420.922,377753.0,0
2019,CMR,Cameroon,ESP,Spain,194614.757,434609.217,0
2019,AGO,Angola,CHL,Chile,193933.722,380105.206,0
2019,GNQ,Equatorial Guinea,USA,USA,192901.191,400316.056,0
2019,ALB,Albania,ESP,Spain,190923.764,579243.0,0
2019,GBR,United Kingdom,KOR,Rep. of Korea,190545.142,407903.49,0
2019,NGA,Nigeria,PRT,Portugal,189493.633,387384.0,0
